# MIST version number  = 1.1     
# MESA revision number =     7503
# --------------------------------------------------------------------------------------
#  Yinit        Zinit   [Fe/H]   [a/Fe]  v/vcrit                                        
# 0.2703  1.42000E-02     0.00     0.00     0.40
# --------------------------------------------------------------------------------------
# number of isochrones =     1
# --------------------------------------------------------------------------------------
# number of EEPs, cols =   675   25
#   1                               2                               3                               4                               5                               6                               7                               8                               9                              10                              11                              12                              13                              14                              15                              16                              17                              18                              19                              20                              21                              22                              23                              24                              25
# EEP          log10_isochrone_age_yr                    initial_mass                       star_mass                       star_mdot                    he_core_mass                     c_core_mass                           log_L                          log_LH                         log_LHe                        log_Teff                           log_R                           log_g                      surface_h1                     surface_he3                     surface_he4                     surface_c12                     surface_o16                    log_center_T                  log_center_Rho                    center_gamma                       center_h1                      center_he4                      center_c12                           phase
  317         7.6989000000000001E+000         3.9340171604026883E+000         3.9336483707363286E+000        -8.2933832192143484E-012         0.0000000000000000E+000         0.0000000000000000E+000         2.4028691694751338E+000         2.4032345599923750E+000        -3.3716244953743733E+001         4.1544096639612560E+000         4.1529240899716818E-001         4.2022043206329052E+000         7.1574326575134628E-001         6.7591983183170278E-005         2.6991526523258852E-001         2.4941932720416956E-003         6.1036033092707808E-003         7.4225779874910165E+000         1.4652396234274536E+000         3.0660172086093593E-002         6.1441051720532625E-001         3.7148599076801442E-001         3.1591890687830900E-005         0.0000000000000000E+000
  318         7.6989000000000001E+000         3.9988239997801749E+000         3.9984328149264807E+000        -8.8448643626853741E-012         0.0000000000000000E+000         0.0000000000000000E+000         2.4325033172444956E+000         2.4328670195125475E+000        -3.3621759395366006E+001         4.1585578186103280E+000         4.2181317358370435E-001         4.1963615675468411E+000         7.1573684802797832E-001         6.7711657406435485E-005         2.6992133638414129E-001         2.4941476870360183E-003         6.1036935142464660E-003         7.4246821312297664E+000         1.4554087823499207E+000         3.0356029862326335E-002         6.0959862939490139E-001         3.7630944662801252E-001         3.2143110095750564E-005         0.0000000000000000E+000
  319         7.6989000000000001E+000         4.0730029466054019E+000         4.0725862019957146E+000        -9.6047392209866805E-012         0.0000000000000000E+000         0.0000000000000000E+000         2.4633417091451966E+000         2.4637018114499192E+000        -3.3519415340658426E+001         4.1627191570622397E+000         4.2890969263023265E-001         4.1897275730392094E+000         7.1573158442341411E-001         6.7866447976024051E-005         2.6992625357947803E-001         2.4940292704807767E-003         6.1037605776292411E-003         7.4268748571434440E+000         1.4452010513878597E+000         3.0064273632036540E-002         6.0432236596027167E-001         3.8159709700765632E-001         3.2714306726528893E-005         0.0000000000000000E+000
  320         7.6989000000000001E+000         4.0734877873668287E+000         4.0730708716017592E+000        -9.6098478964134506E-012         0.0000000000000000E+000         0.0000000000000000E+000         2.4635420554680367E+000         2.4639021231104392E+000        -3.3518744119891451E+001         4.1627459839765768E+000         4.2895621196297884E-001         4.1896835693097598E+000         7.1573155017498280E-001         6.7867479686698910E-005         2.6992628553829184E-001         2.4940283498441338E-003         6.1037609992114893E-003         7.4268891373646495E+000         1.4451348788656628E+000         3.0062400757082178E-002         6.0428735369100228E-001         3.8163218290831002E-001         3.2718032555169377E-005         0.0000000000000000E+000
  321         7.6989000000000001E+000         4.1453853362647211E+000         4.1449421229619334E+000        -1.0382569594355427E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.4933587233500565E+000         2.4937197847802368E+000        -3.3417542985330776E+001         4.1667118169030681E+000         4.3593288005100511E-001         4.1830016146395881E+000         7.1572609164153778E-001         6.8030612311110043E-005         2.6993137778274673E-001         2.4938507734547414E-003         6.1038250586805563E-003         7.4290326139556182E+000         1.4353509058806098E+000         2.9786538900110349E-002         5.9892871947256576E-001         3.8700140123569643E-001         3.3266878066306178E-005         0.0000000000000000E+000
  322         7.6989000000000001E+000         4.2140646712124283E+000         4.2135947000037399E+000        -1.1148860423382150E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.5220211572412619E+000         2.5223816249460320E+000        -3.3318099288973130E+001         4.1704706527925373E+000         4.4274642521766860E-001         4.1763203280990950E+000         7.1572099891259988E-001         6.8197629066732947E-005         2.6993611491717179E-001         2.4935994786101398E-003         6.1038724705347524E-003         7.4311187543732267E+000         1.4260427042869670E+000         2.9526310272312010E-002         5.9349837020816931E-001         3.9244157726384671E-001         3.3792700825585415E-005         0.0000000000000000E+000
  323         7.6989000000000001E+000         4.2145070709831085E+000         4.2140369225507364E+000        -1.1153883112437558E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.5222063211758261E+000         2.5225667709847253E+000        -3.3317451842549978E+001         4.1704947940140036E+000         4.4279072474201842E-001         4.1762764703514588E+000         7.1572096742469793E-001         6.8198713139897639E-005         2.6993614416420619E-001         2.4935976389307674E-003         6.1038727192307537E-003         7.4311322772443562E+000         1.4259827490671964E+000         2.9524639204873183E-002         5.9346258193464718E-001         3.9247742885754966E-001         3.3796111307586235E-005         0.0000000000000000E+000
  324         7.6989000000000001E+000         4.2800028697131927E+000         4.2795055880590978E+000        -1.1913728810789458E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.5497130938681929E+000         2.5500755472074257E+000        -3.3220124418140273E+001         4.1740583510339819E+000         4.4941699704824523E-001         4.1696476656468278E+000         7.1571531178640635E-001         6.8368050204776880E-005         2.6994141285906176E-001         2.4932670439211384E-003         6.1039197452382489E-003         7.4331572015057539E+000         1.4171290603020739E+000         2.9278922315022562E-002         5.8801841936684218E-001         3.9793062743528473E-001         3.4295739588824709E-005         0.0000000000000000E+000
  325         7.6989000000000001E+000         4.3425820660423096E+000         4.3420572859537385E+000        -1.2667604362267235E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.5761559176045683E+000         2.5765164451395584E+000        -3.3124843982453889E+001         4.1774412299310129E+000         4.5587265112237102E-001         4.1630650373115898E+000         7.1570921479095118E-001         6.8538379681732479E-005         2.6994709723548960E-001         2.4928426598211555E-003         6.1039612000927624E-003         7.4351251274987256E+000         1.4086813138421088E+000         2.9045990610839213E-002         5.8258431223402485E-001         4.0337302130439384E-001         3.4770290019628065E-005         0.0000000000000000E+000
  326         7.6989000000000001E+000         4.4026232634884028E+000         4.4020705574982326E+000        -1.3418590537693801E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.6016872665940407E+000         2.6020451130314464E+000        -3.3030894285684980E+001         4.1806623651356665E+000         4.6219605520780122E-001         4.1564893627906709E+000         7.1570279471878406E-001         6.8708887264965906E-005         2.6995308435730619E-001         2.4923077156182032E-003         6.1039912927574012E-003         7.4370481602852196E+000         1.4006163013790875E+000         2.8825643673033807E-002         5.7709773579801260E-001         4.0886726564098702E-001         3.5225732081978164E-005         0.0000000000000000E+000
  327         7.6989000000000001E+000         4.4603027803001858E+000         4.4597217824975317E+000        -1.4170708969864581E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.6263153681043625E+000         2.6266789043178869E+000        -3.2938323257844445E+001         4.1837245669204846E+000         4.6838570239332733E-001         4.1499309842261525E+000         7.1569612418153161E-001         6.8877870903704986E-005         2.6995930460170064E-001         2.4916476153464934E-003         6.1040055241895581E-003         7.4389252018695045E+000         1.3929148589571425E+000         2.8617622055499795E-002         5.7157258683380885E-001         4.1439949163044254E-001         3.5661737213189403E-005         0.0000000000000000E+000
  328         7.6989000000000001E+000         4.5149806273449880E+000         4.5143713187848169E+000        -1.4910413751867000E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.6498373696134747E+000         2.6501920989000056E+000        -3.2848329259696577E+001         4.1866070892061860E+000         4.7438165857647785E-001         4.1434624571563443E+000         7.1568919255849750E-001         6.9042834089751430E-005         2.6996577111610054E-001         2.4908608742215950E-003         6.1040019348595305E-003         7.4407372635314131E+000         1.3856261364450493E+000         2.8422334894307559E-002         5.6610586161207144E-001         4.1987264590492429E-001         3.6073272785562149E-005         0.0000000000000000E+000
  329         7.6989000000000001E+000         4.5230210828542408E+000         4.5224077522779256E+000        -1.5013068357983877E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.6532798421909272E+000         2.6536343912719831E+000        -3.2835008215420771E+001         4.1870198831518852E+000         4.7527730697380627E-001         4.1424785766436036E+000         7.1568838695478254E-001         6.9076378166123295E-005         2.6996650784767312E-001         2.4907636241342517E-003         6.1040023370077384E-003         7.4410062503414585E+000         1.3845714280228267E+000         2.8395327169197029E-002         5.6526695449343900E-001         4.2071249713615583E-001         3.6133387334524109E-005         0.0000000000000000E+000
  330         7.6989000000000001E+000         4.5718510261708527E+000         4.5712108093997488E+000        -1.5709088991384792E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.6744090868167505E+000         2.6747696328504609E+000        -3.2752334289189029E+001         4.1895721178976775E+000         4.8073745979513566E-001         4.1364850851201220E+000         7.1568147067320775E-001         6.9220409749000468E-005         2.6997297133694642E-001         2.4898560033234859E-003         6.1039743995340030E-003         7.4426540044167950E+000         1.3780932902465552E+000         2.8223266687477513E-002         5.6016185896988513E-001         4.2582304258098119E-001         3.6499460022899003E-005         0.0000000000000000E+000
  331         7.6989000000000001E+000         4.6218329082234444E+000         4.6211647623777958E+000        -1.6470780768140545E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.6954419572012966E+000         2.6958028045690652E+000        -3.2667162993870619E+001         4.1920581748680892E+000         4.8628178104658321E-001         4.1302910348548503E+000         7.1567472382753550E-001         6.9362366807982037E-005         2.6997925703967468E-001         2.4887575688705157E-003         6.1039124804689177E-003         7.4443141193293840E+000         1.3717276889821282E+000         2.8062101649497222E-002         5.5477464028961776E-001         4.3121551582052764E-001         3.6865858706021444E-005         0.0000000000000000E+000
  332         7.6989000000000001E+000         4.6755256558320912E+000         4.6748280905794113E+000        -1.7364714535510527E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.7166752799112568E+000         2.7170373629535614E+000        -3.2576561380325913E+001         4.1944983013915795E+000         4.9201818935458380E-001         4.1237725935490817E+000         7.1566882411159416E-001         6.9504725996357287E-005         2.6998470009552572E-001         2.4874060450526970E-003         6.1038011356774049E-003         7.4460156041369565E+000         1.3654053934457318E+000         2.7917711585216297E-002         5.4886235647013715E-001         4.3713300468865446E-001         3.7242950570787645E-005         0.0000000000000000E+000
  333         7.6989000000000001E+000         4.7423103434870209E+000         4.7415742026914005E+000        -1.8518594264174776E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.7432905886138590E+000         2.7436547669757188E+000        -3.2460382070690386E+001         4.1974888335508576E+000         4.9934477938732902E-001         4.1152833944975811E+000         7.1566070270347137E-001         6.9686502248607948E-005         2.6999219452361928E-001         2.4853787480983223E-003         6.1036115941987788E-003         7.4481812610677931E+000         1.3575958451516137E+000         2.7743637926136874E-002         5.4113849290029714E-001         4.4486298296908477E-001         3.7710286064011336E-005         0.0000000000000000E+000
  334         7.6989000000000001E+000         4.8227646186328679E+000         4.8219790862795495E+000        -2.0017302774956942E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.7752926323777745E+000         2.7756592677966427E+000        -3.2316077224342656E+001         4.2009849752709378E+000         5.0835351782912619E-001         4.1046240239941882E+000         7.1564988721658407E-001         6.9877480915464307E-005         2.7000218998486075E-001         2.4823318707232729E-003         6.1033031342148996E-003         7.4508353514984558E+000         1.3483877668595543E+000         2.7544818874651163E-002         5.3139969014059096E-001         4.5460850194245878E-001         3.8265667843504918E-005         0.0000000000000000E+000
  335         7.6989000000000001E+000         4.8682992963840093E+000         4.8674851002890085E+000        -2.0934748927911850E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.7928725607759048E+000         2.7932371292281326E+000        -3.2233519836771094E+001         4.2028205931943834E+000         5.1347224618129872E-001         4.0984167083634730E+000         7.1564438320776291E-001         6.9975059124440715E-005         2.7000723057096565E-001         2.4804579038876476E-003         6.1031353775507649E-003         7.4523329679372523E+000         1.3434568572258556E+000         2.7446301689699668E-002         5.2570848440152140E-001         4.6030313694080655E-001         3.8570579513771191E-005         0.0000000000000000E+000
  336         7.6989000000000001E+000         4.9123633131817011E+000         4.9115202183120301E+000        -2.1855503146709966E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.8099881666205686E+000         2.8103591860129757E+000        -3.2151597227486306E+001         4.2045734990165249E+000         5.1852423745934828E-001         4.0922126701416328E+000         7.1563874887855738E-001         7.0063227439878437E-005         2.7001238532845662E-001         2.4784153465106521E-003         6.1029540387680598E-003         7.4538092627651604E+000         1.3387303080417647E+000         2.7354343537987845E-002         5.2000052000436703E-001         4.6601424385037110E-001         3.8865627946712411E-005         0.0000000000000000E+000
  337         7.6989000000000001E+000         4.9936339503567311E+000         4.9927343351132523E+000        -2.3649804151191562E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.8418218195406859E+000         2.8421976526034762E+000        -3.1995171310177263E+001         4.2077275620253882E+000         5.2813293790168092E-001         4.0801853342526089E+000         7.1562768433621837E-001         7.0204148481813305E-005         2.7002247659960438E-001         2.4739838830154220E-003         6.1025809906212827E-003         7.4566023217243700E+000         1.3301165905227939E+000         2.7193616298013756E-002         5.0895158929007689E-001         4.7706850485473695E-001         3.9408484751273525E-005         0.0000000000000000E+000
  338         7.6989000000000001E+000         5.0430467411921995E+000         5.0421117124459052E+000        -2.4829457050413049E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.8606653320380069E+000         2.8610337550610385E+000        -3.1904760911307932E+001         4.2096544847201063E+000         5.3370084876090573E-001         4.0732923542973154E+000         7.1561658205678425E-001         7.0297278272105901E-005         2.7003291633955384E-001         2.4704319083650606E-003         6.1018733322016645E-003         7.4582152190522786E+000         1.3249321173873241E+000         2.7092926001826875E-002         5.0302300018701440E-001         4.8299958518535341E-001         3.9708342106055886E-005         0.0000000000000000E+000
  339         7.6989000000000001E+000         5.0900047543076239E+000         5.0890348841446658E+000        -2.6006208732689601E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.8784929724280404E+000         2.8788677920883483E+000        -3.1819275140471682E+001         4.2114826173222006E+000         5.3895840375173254E-001         4.0667709133319283E+000         7.1560320141667810E-001         7.0382962038769873E-005         2.7004561975193636E-001         2.4665013203979268E-003         6.1009102745301896E-003         7.4597353297031521E+000         1.3200240373914440E+000         2.6996981598538503E-002         4.9755588748340196E-001         4.8846879144007049E-001         3.9984205458174219E-005         0.0000000000000000E+000
  340         7.6989000000000001E+000         5.1784840478160845E+000         5.1774444938945550E+000        -2.8353549033766632E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.9124104304320610E+000         2.9127835898295387E+000        -3.1652256454298165E+001         4.2148327929541445E+000         5.4921678148985609E-001         4.0537763148537502E+000         7.1557136587932713E-001         7.0521466418248789E-005         2.7007601270295267E-001         2.4578506363364767E-003         6.0985793459369993E-003         7.4626766353597169E+000         1.3108752713388168E+000         2.6825960373223712E-002         4.8666445595012103E-001         4.9936390614603104E-001         4.0510439925928487E-005         0.0000000000000000E+000
  341         7.6989000000000001E+000         5.2208917373773973E+000         5.2198172880887430E+000        -2.9558901299776159E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.9285844451009932E+000         2.9289576391636820E+000        -3.1568947088014070E+001         4.2163428857452665E+000         5.5428360324207815E-001         4.0471996638442711E+000         7.1555526907904510E-001         7.0567919334476551E-005         2.7009139894943823E-001         2.4531985370607836E-003         6.0973036218172575E-003         7.4641187879726152E+000         1.3066570694483146E+000         2.6755456226013344E-002         4.8102491335742237E-001         5.0500512092608885E-001         4.0766547623269867E-005         0.0000000000000000E+000
  342         7.6989000000000001E+000         5.3019774200010490E+000         5.3008342849059975E+000        -3.2047888578237050E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.9589604642660232E+000         2.9593529449155351E+000        -3.1402903874744045E+001         4.2189564781482627E+000         5.6424442801859898E-001         4.0339139562875328E+000         7.1552643369506963E-001         7.0604467549822904E-005         2.7011882840369844E-001         2.4436242984092506E-003         6.0949503606634913E-003         7.4669314233448354E+000         1.2991105478936045E+000         2.6654010960609445E-002         4.6924323421772185E-001         5.1678983861803951E-001         4.1264089323165086E-005         0.0000000000000000E+000
  343         7.6989000000000001E+000         5.3405592629777479E+000         5.3393816284794378E+000        -3.3301220131112777E-011         0.0000000000000000E+000         0.0000000000000000E+000         2.9735569530716210E+000         2.9739356377409223E+000        -3.1321133313612389E+001         4.2201501770531191E+000         5.6915527461168602E-001         4.0272496259845001E+000         7.1551086127825059E-001         7.0607856256025607E-005         2.7013367490588114E-001         2.4385151402734799E-003         6.0936516223621699E-003         7.4683069416749213E+000         1.2955766454025661E+000         2.6611371479259256E-002         4.6336412266536353E-001         5.2267027290365597E-001         4.1503268701343245E-005         0.0000000000000000E+000
  344         7.6989000000000001E+000         5.4135241670391911E+000         5.4122783312850542E+000        -3.5811097511407442E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.0012652690820287E+000         3.0016675928382934E+000        -3.1161774184182399E+001         4.2223104753928258E+000         5.7868883593747866E-001         4.0141217131210789E+000         7.1547818472511526E-001         7.0587576168347360E-005         2.7016490530285037E-001         2.4279973462226941E-003         6.0908682151202941E-003         7.4709699622901820E+000         1.2890670030347120E+000         2.6543276638077762E-002         4.5179633363465788E-001         5.3424033511488134E-001         4.1959680692985975E-005         0.0000000000000000E+000
  345         7.6989000000000001E+000         5.4784445466900209E+000         5.4771366850536554E+000        -3.8238611728201856E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.0252936414344851E+000         3.0257037555345128E+000        -3.1018067502880061E+001         4.2240681424286919E+000         5.8718768804197241E-001         4.0022381717317472E+000         7.1544749060926516E-001         7.0540581367272058E-005         2.7019440150208979E-001         2.4187263766083798E-003         6.0881427127972825E-003         7.4733512884479056E+000         1.2836849282474481E+000         2.6504669834123459E-002         4.4120471252753768E-001         5.4483367670210670E-001         4.2361578201541621E-005         0.0000000000000000E+000
  346         7.6989000000000001E+000         5.5396434003489361E+000         5.5382734708443682E+000        -4.0696318289037146E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.0482086145707288E+000         3.0486213943892371E+000        -3.0876762686185707E+001         4.2256163598774243E+000         5.9554873971262823E-001         3.9903368327758542E+000         7.1541463671851502E-001         7.0465938250820242E-005         2.7022605010663342E-001         2.4090787162428214E-003         6.0851881051996702E-003         7.4756768259333262E+000         1.2787680385840652E+000         2.6481844789590467E-002         4.3065723398156902E-001         5.5538260290054609E-001         4.2749333336459672E-005         0.0000000000000000E+000
  347         7.6989000000000001E+000         5.5975286328250675E+000         5.5960965065198360E+000        -4.3187204664274968E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.0701421680330578E+000         3.0705555556404898E+000        -3.0737592356819782E+001         4.2269716233290158E+000         6.0380498954061268E-001         3.9783838533418181E+000         7.1537974228967205E-001         7.0365792961557753E-005         2.7025973549852328E-001         2.3990915646650841E-003         6.0820145576799415E-003         7.4779539150355641E+000         1.2742651950312238E+000         2.6473247928729158E-002         4.2016922545898105E-001         5.6587183541668629E-001         4.3124373630702355E-005         0.0000000000000000E+000
  348         7.6989000000000001E+000         5.6607142484324919E+000         5.6592169098198051E+000        -4.6066016094264698E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.0928556726246530E+000         3.0932814051002695E+000        -3.0593138267407241E+001         4.2284426961873152E+000         6.1221959611980958E-001         3.9662531077666960E+000         7.1533655387874806E-001         7.0267302055458821E-005         2.7030184287941250E-001         2.3892272079360836E-003         6.0781440224742973E-003         7.4803023626647169E+000         1.2696417136373461E+000         2.6472871574081912E-002         4.0954109644851694E-001         5.7650100725135722E-001         4.3509918164060264E-005         0.0000000000000000E+000
  349         7.6989000000000001E+000         5.7221706810485671E+000         5.7206073641155966E+000        -4.9067416334351114E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.1149774536509516E+000         3.1154150571011585E+000        -3.0449138619623110E+001         4.2297766248415263E+000         6.2061262932453898E-001         3.9539909009938894E+000         7.1528849289270990E-001         7.0154143707001451E-005         2.7034886910239464E-001         2.3792385484735753E-003         6.0738677946798993E-003         7.4826326559302201E+000         1.2653317210096637E+000         2.6486179435997174E-002         3.9890217393214011E-001         5.8714081920556715E-001         4.3889666257133332E-005         0.0000000000000000E+000
  350         7.6989000000000001E+000         5.7893390358145806E+000         5.7876986863694784E+000        -5.2660451733574370E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.1394738255386820E+000         3.1399273915941635E+000        -3.0284294434601442E+001         4.2310973618218490E+000         6.3021934130775781E-001         3.9397215741532521E+000         7.1522639461541804E-001         6.9990600771863219E-005         2.7040983028179472E-001         2.3674418531244904E-003         6.0683712120015113E-003         7.4852848607955282E+000         1.2608598730087488E+000         2.6519772649784338E-002         3.8657107496803972E-001         5.9947278377985114E-001         4.4320587101905749E-005         0.0000000000000000E+000
  351         7.6989000000000001E+000         5.8624061786791861E+000         5.8606772858629066E+000        -5.6785527285217996E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.1664237455765463E+000         3.1668870336347155E+000        -3.0096565342644659E+001         4.2323522570079639E+000         6.4118451095445905E-001         3.9231692050855003E+000         7.1515349222284152E-001         6.9799747548021288E-005         2.7048140651897190E-001         2.3536659987517662E-003         6.0619223377281579E-003         7.4882960310880939E+000         1.2562877552220473E+000         2.6586094661378512E-002         3.7234997639928502E-001         6.1369471658717656E-001         4.4806169276714707E-005         0.0000000000000000E+000
  352         7.6989000000000001E+000         5.9275129477722590E+000         5.9256986050293801E+000        -6.0915507076434712E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.1907970527856144E+000         3.1912812082364614E+000        -2.9919437505273908E+001         4.2332891143635658E+000         6.5149744984779079E-001         3.9073316242618734E+000         7.1507585584089517E-001         6.9574149889397045E-005         2.7055787224559658E-001         2.3403470139757034E-003         6.0551003138029150E-003         7.4911195135347848E+000         1.2525766015714757E+000         2.6672447441221107E-002         3.5876740533733548E-001         6.2727793625008965E-001         4.5261764378256578E-005         0.0000000000000000E+000
  353         7.6989000000000001E+000         5.9779790183346604E+000         5.9760949666593142E+000        -6.4317633319175886E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.2098887985031985E+000         3.2103749557209245E+000        -2.9775813851618484E+001         4.2338701961557472E+000         6.5988115912221745E-001         3.8942737817037441E+000         7.1501205167437709E-001         6.9386733698858900E-005         2.7062071930987741E-001         2.3294262280507934E-003         6.0494959011947362E-003         7.4934038148355135E+000         1.2499448152610881E+000         2.6762861450517050E-002         3.4765601640601085E-001         6.3838977766653948E-001         4.5629074200144198E-005         0.0000000000000000E+000
  354         7.6989000000000001E+000         6.0024296008923681E+000         6.0005104567721217E+000        -6.6049669589200017E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.2192175399940690E+000         3.2197057638999333E+000        -2.9703946889037184E+001         4.2341051935799303E+000         6.6407553501928962E-001         3.8876822148569978E+000         7.1497910553218946E-001         6.9288602421240108E-005         2.7065319548151728E-001         2.3239302798184871E-003         6.0466082271583201E-003         7.4945448882842234E+000         1.2487609498805574E+000         2.6814521838587072E-002         3.4207359854083841E-001         6.4397239939992790E-001         4.5812524161501808E-005         0.0000000000000000E+000
  355         7.6989000000000001E+000         6.0262697525069422E+000         6.0243155215650939E+000        -6.7797940743212321E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.2283662504273503E+000         3.2288592245871324E+000        -2.9632341949574059E+001         4.2343011050637873E+000         6.6825806726821479E-001         3.8810694087652591E+000         7.1494565750174766E-001         6.9188192246824256E-005         2.7068618153623902E-001         2.3184407303661267E-003         6.0436807209588925E-003         7.4956808021593959E+000         1.2476684016570012E+000         2.6870223839546535E-002         3.3650110935219318E-001         6.4954507848169774E-001         4.5995173414417730E-005         0.0000000000000000E+000
  356         7.6989000000000001E+000         6.0495072119704449E+000         6.0475179212440953E+000        -6.9562169355405706E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.2373313829436996E+000         3.2378287278053497E+000        -2.9561001712329357E+001         4.2344610408483305E+000         6.7242076195730205E-001         3.8744519228363328E+000         7.1491176000316514E-001         6.9085732656012309E-005         2.7071962522242099E-001         2.3129641470644334E-003         6.0407182209643688E-003         7.4968115331607699E+000         1.2466650690141621E+000         2.6930042038739235E-002         3.3093636757807976E-001         6.5510999712730544E-001         4.6177219701509008E-005         0.0000000000000000E+000
  357         7.6989000000000001E+000         6.0721893095394792E+000         6.0701649471015449E+000        -7.1341322998345707E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.2461315626951266E+000         3.2466250550967626E+000        -2.9489916032165382E+001         4.2345858773105212E+000         6.7657117890863339E-001         3.8678181201601589E+000         7.1487742057846204E-001         6.8981265085775537E-005         2.7075351903440226E-001         2.3074977202873028E-003         6.0377202205091750E-003         7.4979375425870076E+000         1.2457473075048546E+000         2.6993784288749878E-002         3.2538485365196834E-001         6.6066167716530688E-001         4.6358411332582164E-005         0.0000000000000000E+000
  358         7.6989000000000001E+000         6.0943447977400149E+000         6.0922853365914591E+000        -7.3138090775230402E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.2547777404724707E+000         3.2552883662389656E+000        -2.9418806220963074E+001         4.2346724609107422E+000         6.8072110059686597E-001         3.8611465527057565E+000         7.1484263630394140E-001         6.8874901032991970E-005         2.7078786488271644E-001         2.3020422769732562E-003         6.0346886367193811E-003         7.4990631929034475E+000         1.2449197931630318E+000         2.7061878871430741E-002         3.1982827255856450E-001         6.6621841386629244E-001         4.6539951900479572E-005         0.0000000000000000E+000
  359         7.6989000000000001E+000         6.1159603538315288E+000         6.1138658165482758E+000        -7.4954232625180274E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.2632610638181010E+000         3.2637584356749851E+000        -2.9347950917733066E+001         4.2347228290267660E+000         6.8486202603763224E-001         3.8544532439002288E+000         7.1480750951184890E-001         6.8766936094224202E-005         2.7082256196141080E-001         2.2966080202845777E-003         6.0316302060342561E-003         7.5001840846739922E+000         1.2441801759623352E+000         2.7134270450155259E-002         3.1427921118717933E-001         6.7176762123913569E-001         4.6720716478095094E-005         0.0000000000000000E+000
  360         7.6989000000000001E+000         6.1371445903214914E+000         6.1350149277679602E+000        -7.6795645159955129E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.2716024238873120E+000         3.2721173142619047E+000        -2.9277207801332850E+001         4.2347480606638381E+000         6.8898224279809428E-001         3.8477670292542583E+000         7.1477127382535632E-001         6.8657269416847301E-005         2.7085838012189356E-001         2.2911705241549099E-003         6.0284810108207848E-003         7.5013035124383025E+000         1.2435088072326888E+000         2.7210011484010435E-002         3.0875430524500747E-001         6.7729266512005104E-001         4.6901029471789433E-005         0.0000000000000000E+000
  361         7.6989000000000001E+000         6.1594001560172780E+000         6.1572328630276685E+000        -7.8772919730854850E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.2804123887383474E+000         3.2809335969123739E+000        -2.9201209432335364E+001         4.2347309595882860E+000         6.9342142737471424E-001         3.8405210180952221E+000         7.1473238809818918E-001         6.8540670900736392E-005         2.7089681957889217E-001         2.2853556253295340E-003         6.0251035097356517E-003         7.5025057063504921E+000         1.2428899544302843E+000         2.7297221547346283E-002         3.0281591410313280E-001         6.8323119599439730E-001         4.7095196543366640E-005         0.0000000000000000E+000
  362         7.6989000000000001E+000         6.1970845805393351E+000         6.1948508200310037E+000        -8.2366166316422905E-011         0.0000000000000000E+000         0.0000000000000000E+000         3.2955006035059098E+000         3.2960294305672635E+000        -2.9067887474372323E+001         4.2346096775048796E+000         7.0120809892530767E-001         3.8277152439645978E+000         7.1466106730411871E-001         6.8324757093253871E-005         2.7096740590928203E-001         2.2752023727436806E-003         6.0189360988149917E-003         7.5046141755767364E+000         1.2420240244302390E+000         2.7459738848514804E-002         2.9241432587010779E-001         6.9363301236070762E-001         4.7436063322376874E-005         0.0000000000000000E+000
